num_features1,num_features2,num_matches,matching_efficiency,avg_matching_distance,spatial_entropy1,spatial_entropy2,detection_time,matching_time,total_time,pair_name,method
2000,2000,233,11.65,0.0022297994644119297,5.99316453463103,5.989355417208639,1.3693621158599854,0.14288592338562012,1.5122480392456055,pair_002_img1_pair_002_img2,D2-Net
2000,2000,217,10.85,0.0022005150671004885,5.987499682891519,5.984151343242442,1.3284165859222412,0.15074706077575684,1.479163646697998,pair_003_img1_pair_003_img2,D2-Net
2000,2000,233,11.65,0.002206411465748649,5.984043155514602,5.989204916192764,1.3429977893829346,0.14922237396240234,1.492220163345337,pair_004_img1_pair_004_img2,D2-Net
2000,2000,203,10.15,0.0013393606064271118,5.986955172432566,5.987044701202241,1.297051191329956,0.14996600151062012,1.4470171928405762,pair_005_img1_pair_005_img2,D2-Net
2000,2000,215,10.75,0.002390773839934534,5.987180558294593,5.9866534695309594,1.2986528873443604,0.15685296058654785,1.4555058479309082,pair_006_img1_pair_006_img2,D2-Net
2000,2000,268,13.4,0.0026805423792632325,5.98765105990168,5.981503074309415,1.3135435581207275,0.15634799003601074,1.4698915481567383,pair_007_img1_pair_007_img2,D2-Net
2000,2000,262,13.100000000000001,0.002332044174167761,5.990128414831937,5.990669459152167,1.3082947731018066,0.15819740295410156,1.4664921760559082,pair_008_img1_pair_008_img2,D2-Net
2000,2000,277,13.850000000000001,0.0021168568738087314,5.98919741632044,5.984433307566225,1.3551859855651855,0.15049314498901367,1.5056791305541992,pair_009_img1_pair_009_img2,D2-Net
2000,2000,284,14.2,0.0020249590640854824,5.987803964441203,5.989986873948437,1.3022105693817139,0.155045747756958,1.4572563171386719,pair_010_img1_pair_010_img2,D2-Net
2000,2000,439,21.95,0.0017583739898323477,5.985303479005374,5.989028810061105,1.3153595924377441,0.1580793857574463,1.4734389781951904,pair_011_img1_pair_011_img2,D2-Net
2000,2000,177,8.85,0.002077170576844225,5.985052925629813,5.986468720838705,1.3314661979675293,0.15785861015319824,1.4893248081207275,pair_012_img1_pair_012_img2,D2-Net
2000,2000,218,10.9,0.0021623812787824334,5.986665840786803,5.991701575158943,1.3672571182250977,0.15963530540466309,1.5268924236297607,pair_013_img1_pair_013_img2,D2-Net
2000,2000,213,10.65,0.0022294563791952905,5.989705187149235,5.9817875696995095,1.3555700778961182,0.1544351577758789,1.510005235671997,pair_014_img1_pair_014_img2,D2-Net
2000,2000,275,13.750000000000002,0.002313224737828767,5.987386612732784,5.987961888346703,1.3320167064666748,0.15909814834594727,1.491114854812622,pair_015_img1_pair_015_img2,D2-Net
2000,2000,503,25.15,0.0017270925491247474,5.98601502205813,5.9854386631341185,1.359720230102539,0.156219482421875,1.515939712524414,pair_016_img1_pair_016_img2,D2-Net
2000,2000,386,19.3,0.002157963892575257,5.985375477225881,5.992007416696012,1.4313912391662598,0.15952110290527344,1.5909123420715332,pair_017_img1_pair_017_img2,D2-Net
2000,2000,447,22.35,0.0017970675940211795,5.9898545475673,5.991436249357873,1.3663885593414307,0.15953493118286133,1.525923490524292,pair_018_img1_pair_018_img2,D2-Net
2000,2000,185,9.25,0.0020863313573991527,5.9891473581998325,5.989096928388972,1.3858106136322021,0.16269803047180176,1.548508644104004,pair_019_img1_pair_019_img2,D2-Net
2000,2000,382,19.1,0.0021393271062537756,5.987518539515088,5.9858479561659,1.3589093685150146,0.15842270851135254,1.5173320770263672,pair_020_img1_pair_020_img2,D2-Net
2000,2000,543,27.150000000000002,0.0017050188647231923,5.980012324726461,5.9846633257131385,1.3777964115142822,0.1665956974029541,1.5443921089172363,pair_021_img1_pair_021_img2,D2-Net
2000,2000,200,10.0,0.002220268772216514,5.988145174307141,5.987393277428233,1.3616576194763184,0.15894103050231934,1.5205986499786377,pair_022_img1_pair_022_img2,D2-Net
2000,2000,739,36.95,0.0017347647633239077,5.991176639224427,5.993647515140513,1.385587215423584,0.16109275817871094,1.546679973602295,pair_023_img1_pair_023_img2,D2-Net
2000,2000,279,13.950000000000001,0.0014077643158432003,5.9647569212671065,5.987375785866699,1.3697078227996826,0.16178560256958008,1.5314934253692627,pair_024_img1_pair_024_img2,D2-Net
2000,2000,801,40.050000000000004,0.0019372066200728855,5.9884175109039015,5.986647685341292,1.3626978397369385,0.15802836418151855,1.520726203918457,pair_025_img1_pair_025_img2,D2-Net
